ResponseId,Country,ConvertedCompYearly,LanguageHaveWorkedWith,YearsCodePro,DevType,EdLevel,RemoteWork,OrgSize,Employment,lang_Python,lang_R,lang_Julia,lang_Java,lang_Kotlin,lang_Scala,lang_JavaScript,lang_TypeScript,lang_PHP,lang_C,lang_C++,lang_Rust,lang_C#,lang_Go,lang_Swift,HighSalary,SurveyYear
47096,United States of America,47000.0,Bash/Shell (all shells);C;Go;HTML/CSS;Lua;PowerShell;Python;Rust;Zig,1.0,System administrator,"Associate degree (A.A., A.S., etc.)",,,Student,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2025
47097,Poland,68225.0,Bash/Shell (all shells);C#;Groovy;JavaScript;PowerShell;SQL,13.0,DevOps engineer or professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",500 to 999 employees,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025
47105,Spain,24619.0,Assembly;Bash/Shell (all shells);C;C#;C++;Elixir;HTML/CSS;Java;JavaScript;Kotlin;Lua;OCaml;PHP;Python;Ruby;Rust;SQL;TypeScript;Zig;Gleam,8.0,Other (please specify):,"Associate degree (A.A., A.S., etc.)",In-person,500 to 999 employees,Employed,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,2025
47111,United Kingdom of Great Britain and Northern Ireland,54457.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Kotlin,4.0,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,Employed,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2025
47117,Czech Republic,33700.0,HTML/CSS;Java;JavaScript;Python;SQL,5.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025
47119,Canada,110897.0,Bash/Shell (all shells);C++;JavaScript;TypeScript,23.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,500 to 999 employees,Employed,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2025
47121,France,32484.0,HTML/CSS;JavaScript;PHP;Python;SQL;Swift;TypeScript,12.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,2025
47122,United Kingdom of Great Britain and Northern Ireland,122527.0,Bash/Shell (all shells);Ruby;SQL,12.0,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
47123,Germany,1432.0,Lua,24.0,Data scientist,Some college/university study without earning a degree,,,Not employed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
47126,Colombia,70469.0,Java;Kotlin;Scala,6.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2025
47134,South Africa,19056.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;SQL;TypeScript,2.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2025
47136,Argentina,72510.0,HTML/CSS;JavaScript;Ruby;Rust;Swift,14.0,"Founder, technology or otherwise",Some college/university study without earning a degree,,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2025
47144,United States of America,230000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,21.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",500 to 999 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
47148,Bulgaria,68203.0,C#;HTML/CSS;JavaScript;TypeScript,10.0,"Architect, software or solutions",Some college/university study without earning a degree,"Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2025
47150,Brazil,30764.0,Go;Java;Lua;Python;Rust,2.0,"Developer, back-end",Some college/university study without earning a degree,Remote,100 to 499 employees,Employed,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2025
47152,Uruguay,72000.0,JavaScript;PHP;Ruby;TypeScript,5.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2025
47158,Switzerland,99194.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;SQL;TypeScript,3.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,20 to 99 employees,Employed,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2025
47159,Canada,94846.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;TypeScript,20.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",I don’t know,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
47164,United States of America,142000.0,C#;HTML/CSS;JavaScript;TypeScript,7.0,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
47166,India,87180.0,JavaScript;TypeScript,17.0,Engineering manager,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
47170,Ireland,43505.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;Lua;PowerShell;Python;Rust;Scala;Swift;TypeScript,1.0,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,2025
47178,Canada,138621.0,C++;GDScript;Groovy;Lua;PowerShell;Python;Rust;SQL;Zig,18.0,"Developer, game or graphics","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2025
47183,Greece,49306.0,Bash/Shell (all shells);JavaScript;Python,7.0,Data engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
47184,United Kingdom of Great Britain and Northern Ireland,43565.0,HTML/CSS;JavaScript;Python;SQL;TypeScript,1.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
47186,United States of America,81000.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;SQL,5.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
47190,United States of America,210000.0,Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript,16.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"5,000 to 9,999 employees",Employed,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2025
47192,United Kingdom of Great Britain and Northern Ireland,117082.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;TypeScript,20.0,"Architect, software or solutions",Some college/university study without earning a degree,,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
47194,Germany,61488.0,C#;HTML/CSS;PowerShell;Python;Rust,6.0,"Developer, desktop or enterprise applications","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2025
47195,United States of America,180000.0,Bash/Shell (all shells);C;C#;C++;Python;VBA;Visual Basic (.Net),36.0,"Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",500 to 999 employees,Employed,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2025
47196,United States of America,150000.0,Bash/Shell (all shells);Erlang;JavaScript;Gleam,25.0,"Senior executive (C-suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,Less than 20 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
47206,Guatemala,52049.0,C#;HTML/CSS;JavaScript;Perl;Python;SQL;TypeScript,18.0,"Developer, full-stack",Some college/university study without earning a degree,Remote,100 to 499 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2025
47207,Poland,46393.0,Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,3.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,2025
47208,Germany,3944.0,C++,25.0,Student,Primary/elementary school,"Your choice (very flexible, you can come in when you want or just as needed)","Just me - I am a freelancer, sole proprietor, etc.",Employed,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025
47213,Australia,74761.0,Go;HTML/CSS;JavaScript;Python;Rust;TypeScript,11.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Employed,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2025
47215,El Salvador,69600.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Ruby;SQL;TypeScript,10.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
47225,Germany,63808.0,Groovy;Java;JavaScript,22.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,Employed,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025
47227,United States of America,112000.0,HTML/CSS;JavaScript;SQL,6.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,20 to 99 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
47231,Mexico,41058.0,HTML/CSS;JavaScript;Ruby;SQL,7.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
47235,Colombia,5500.0,Ada;Bash/Shell (all shells);C++;HTML/CSS;Java;JavaScript;PowerShell;Python;R;SQL,1.0,Student,Some college/university study without earning a degree,"Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2025
47242,India,34872.0,HTML/CSS;JavaScript;Python;SQL;TypeScript,1.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,Not employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
47245,United States of America,370000.0,Bash/Shell (all shells);Groovy;Java;JavaScript;Python;TypeScript,20.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,Not employed,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2025
47246,United States of America,138000.0,Bash/Shell (all shells);C#;JavaScript;Python;Ruby;SQL,26.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"10,000 or more employees",Employed,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
47257,United States of America,7645.0,C;C#;C++;F#;Go;HTML/CSS;Java;JavaScript;Kotlin;MATLAB;MicroPython;PHP;PowerShell;Prolog;Python;Ruby;SQL;Swift;TypeScript;Visual Basic (.Net);Zig;Mojo,30.0,Financial analyst or engineer,Some college/university study without earning a degree,,,Not employed,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,2025
47263,India,5231.0,C;C++;Dart;Go;HTML/CSS;JavaScript;MATLAB;MicroPython;PowerShell;Python;R;SQL;TypeScript,1.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2025
47271,United States of America,239000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL,18.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,100 to 499 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
47285,Germany,116015.0,Bash/Shell (all shells);C;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;SQL,11.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"10,000 or more employees",Employed,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,2025
47296,Pakistan,351.0,HTML/CSS;JavaScript;TypeScript,3.0,"Developer, full-stack",Some college/university study without earning a degree,In-person,"Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
47306,Costa Rica,65000.0,Bash/Shell (all shells);Python,10.0,DevOps engineer or professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
47308,Croatia,40605.0,C#;Delphi;JavaScript;SQL,27.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025
47318,India,5231.0,C;C++;HTML/CSS;Java;JavaScript;PowerShell;Swift,2.0,Student,Some college/university study without earning a degree,Remote,"Just me - I am a freelancer, sole proprietor, etc.",Student,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,2025
47329,Germany,63808.0,C++;Java;Kotlin;Python,1.0,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,20 to 99 employees,Employed,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2025
47338,Germany,69609.0,Go;HTML/CSS;JavaScript;PHP;Python;Ruby;TypeScript,7.0,DevOps engineer or professional,"Associate degree (A.A., A.S., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2025
47344,Turkey,25248.0,C#;PHP;PowerShell;SQL,5.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",In-person,Less than 20 employees,Employed,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2025
47348,United States of America,200.0,PowerShell;Python;R,25.0,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",Employed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
47349,Germany,100933.0,Java;Kotlin;VBA,15.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2025
47355,Netherlands,38285.0,Bash/Shell (all shells);HTML/CSS;JavaScript,26.0,Retired,Some college/university study without earning a degree,,,Retired,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
47362,South Africa,39465.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL;TypeScript,12.0,"Developer, front-end",Some college/university study without earning a degree,Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2025
47372,Netherlands,63808.0,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;R,10.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,Employed,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2025
47375,Turkey,555.0,Dart,1.0,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,I don’t know,Employed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
47399,Slovakia,30164.0,C;C#;HTML/CSS;Java;JavaScript;PHP,8.0,"Developer, full-stack",Some college/university study without earning a degree,In-person,20 to 99 employees,Employed,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,2025
47404,South Africa,50538.0,JavaScript;Python;SQL;TypeScript,9.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
47408,Thailand,21416.0,Bash/Shell (all shells);C;C++;Go,3.0,Cloud infrastructure engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2025
47413,Singapore,138259.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;SQL;TypeScript,14.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2025
47422,Viet Nam,764.0,C,20.0,"Developer, game or graphics","Professional degree (JD, MD, Ph.D, Ed.D, etc.)",In-person,"Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025
47423,Saudi Arabia,120000.0,Bash/Shell (all shells);C;HTML/CSS;Java;Python;Rust;Scala;SQL,,Data scientist,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,Student,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2025
47432,France,81210.0,Go;HTML/CSS;JavaScript;Lua;PHP;Python;Rust,15.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",20 to 99 employees,Employed,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,2025
47433,Germany,156620.0,C#;Lisp;Python;SQL,11.0,Data engineer,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2025
47436,Sweden,73375.0,Bash/Shell (all shells);C#;Go;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;Scala;TypeScript,5.0,Data scientist,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,100 to 499 employees,Employed,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,2025
47449,France,37125.0,Bash/Shell (all shells);Groovy;HTML/CSS;Java;Python;Rust;SQL;TypeScript,2.0,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",Employed,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2025
47472,Poland,99608.0,Bash/Shell (all shells);C;C++;Python,12.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2025
47476,Germany,92812.0,Java;JavaScript;PowerShell;TypeScript,20.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2025
47479,Portugal,55687.0,Bash/Shell (all shells);Dart;Kotlin;Python;SQL;TypeScript,6.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",500 to 999 employees,Employed,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2025
47481,Finland,69609.0,Assembly;C;JavaScript;Python;Rust;SQL,43.0,"Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",Less than 20 employees,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2025
47505,India,581.0,HTML/CSS;JavaScript,10.0,"Developer, front-end",Other (please specify):,In-person,100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
47521,Bulgaria,17402.0,HTML/CSS;JavaScript;PHP;Python;SQL,20.0,"Developer, embedded applications or devices",Some college/university study without earning a degree,"Hybrid (some remote, leans heavy to in-person)","Just me - I am a freelancer, sole proprietor, etc.",Employed,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
47528,United States of America,40000.0,Assembly;Bash/Shell (all shells);C;C++;Java;PowerShell;Python;SQL,,Data or business analyst,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"5,000 to 9,999 employees",Employed,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2025
47529,United States of America,50000.0,Bash/Shell (all shells);C;C++;Go;Java;JavaScript;PowerShell;Python;R;SQL;TypeScript,,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,"10,000 or more employees",Employed,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,2025
47530,France,51046.0,C;C#;Dart;HTML/CSS;JavaScript;Kotlin;SQL,7.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,2025
47538,Sweden,63648.0,Bash/Shell (all shells);C#;Go;HTML/CSS;JavaScript;SQL;TypeScript,18.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2025
47549,Germany,110214.0,TypeScript,18.0,"Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2025
47571,Thailand,27534.0,Dart;Go;Kotlin;Python,9.0,"Developer, AI apps or physical AI","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2025
47576,Germany,92812.0,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL;TypeScript,11.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)",Remote,20 to 99 employees,"Independent contractor, freelancer, or self-employed",0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,2025
47577,United States of America,155000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Scala;SQL;TypeScript,6.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",100 to 499 employees,Employed,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2025
47580,United States of America,130000.0,HTML/CSS;JavaScript;PowerShell;Ruby;Rust;SQL;TypeScript,7.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,2025
47586,El Salvador,120000.0,HTML/CSS;Java;PHP;Python;SQL,21.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2025
47589,United States of America,194500.0,Bash/Shell (all shells);HTML/CSS;JavaScript;MATLAB;PHP;PowerShell;SQL;VBA;Visual Basic (.Net),31.0,Project manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,"1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2025
47596,India,1162.0,C;Python,,Student,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,Not employed,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025
47597,United Kingdom of Great Britain and Northern Ireland,84408.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;TypeScript,8.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","5,000 to 9,999 employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2025
47598,United Kingdom of Great Britain and Northern Ireland,74878.0,C#;HTML/CSS;SQL;TypeScript,5.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2025
47600,Chile,15449.0,Bash/Shell (all shells);C#;Groovy;Java;Kotlin;SQL,22.0,"Developer, back-end","Associate degree (A.A., A.S., etc.)",Remote,100 to 499 employees,Employed,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2025
47619,United States of America,130000.0,Bash/Shell (all shells);C;Erlang;Go;HTML/CSS;JavaScript;Kotlin;Rust;SQL;TypeScript;Zig;Gleam,5.0,"Developer, full-stack",Some college/university study without earning a degree,Remote,100 to 499 employees,Employed,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,2025
47629,Turkey,2525.0,Go;JavaScript;Ruby;Swift;TypeScript,8.0,"Developer, front-end","Associate degree (A.A., A.S., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2025
47658,France,139218.0,Assembly;C;C++;Go;HTML/CSS;JavaScript;Python;Rust,7.0,Other (please specify):,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,Employed,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,2025
47662,India,6974.0,Go;HTML/CSS;JavaScript;TypeScript,3.0,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2025
